Package Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,Label
com.xnview.XnBooth,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.FLASHLIGHT,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.blogspot.andmonahov.magicdistortion,com.android.vending.CHECK_LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.funappdev.eyeshadow,android.permission.INTERNET,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.SET_WALLPAPER,android.permission.SET_WALLPAPER_HINTS,android.permission.ACCESS_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.nessmatunisie.tvreplay,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.vittee.photodecor.plugins.stickers.owl.pack1,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.citc.aag,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.SolarSpark.DotLockerLite,android.permission.READ_PHONE_STATE,android.permission.DISABLE_KEYGUARD,android.permission.WAKE_LOCK,android.permission.GET_TASKS,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.lolsummoners,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.android.vending.BILLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.elipse.dejavid,android.permission.CAMERA,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
fr.LevelMatchCity,fr.LevelMatchCity.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_FINE_LOCATION,android.permission.WAKE_LOCK,android.permission.VIBRATE,com.android.vending.BILLING,android.permission.CAMERA,android.permission.GET_ACCOUNTS,android.permission.RECORD_AUDIO,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.galaxy_leve_wallpaper2213,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_PHONE_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.zemtra.figerPrintScreen,android.permission.CAMERA,android.permission.DISABLE_KEYGUARD,android.permission.FLASHLIGHT,android.permission.READ_SMS,android.permission.RECEIVE_SMS,android.permission.READ_CONTACTS,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.SYSTEM_ALERT_WINDOW,android.permission.GET_TASKS,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.SET_PREFERRED_APPLICATIONS,android.permission.KILL_BACKGROUND_PROCESSES,android.permission.CHANGE_COMPONENT_ENABLED_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_CALL_LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
fr.huglu.school,android.permission.VIBRATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.nobeid.uListenLite,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_PHONE_STATE,android.permission.VIBRATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
jp.miyanaga.HRnaviPLUS,android.permission.INTERNET,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.BLUETOOTH,android.permission.BLUETOOTH_ADMIN,com.dsi.ant.permission.ANT,com.dsi.ant.permission.ANT_ADMIN,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.anxa.android.iqtestfr,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.anttek.explorerex,android.permission.WAKE_LOCK,android.permission.GET_ACCOUNTS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.SET_WALLPAPER,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_SUPERUSER,com.android.vending.BILLING,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
air.com.anuman.google.LittleBoy_BateauLeo,com.android.vending.CHECK_LICENSE,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.RECORD_AUDIO,android.permission.WAKE_LOCK,android.permission.DISABLE_KEYGUARD,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.nundo.minecrafthouseguide,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.funny.kids.images.photoframe,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_PHONE_STATE,android.permission.SYSTEM_ALERT_WINDOW,android.permission.GET_TASKS,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
fr.naoplay.questionnairepsy,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.xnview.XnRetro,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.dessertapps.expensemanagerplus,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.a125619316752732f0b81ad53a.a39392473a,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.GET_ACCOUNTS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.WAKE_LOCK,android.permission.READ_PHONE_STATE,com.google.android.c2dm.permission.RECEIVE,com.a125619316752732f0b81ad53a.a39392473a.permission.C2D_MESSAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
ru.astrod,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_FINE_LOCATION,com.android.vending.BILLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.jd.quittance,android.permission.INTERNET,android.permission.GET_ACCOUNTS,android.permission.USE_CREDENTIALS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.a1738990320527624a4eb7323a.a17734506a,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.GET_ACCOUNTS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.WAKE_LOCK,android.permission.READ_PHONE_STATE,com.google.android.c2dm.permission.RECEIVE,com.a1738990320527624a4eb7323a.a17734506a.permission.C2D_MESSAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.a199387916251c46e6bebab05a.a52569091a,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.GET_ACCOUNTS,android.permission.READ_PHONE_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.bluejeansnet.Base,android.permission.READ_EXTERNAL_STORAGE,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.RECORD_AUDIO,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.PROCESS_OUTGOING_CALLS,android.permission.WRITE_SETTINGS,android.permission.READ_PHONE_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.READ_CONTACTS,android.permission.WRITE_CONTACTS,android.permission.CALL_PHONE,android.permission.DISABLE_KEYGUARD,android.permission.VIBRATE,android.permission.BLUETOOTH,android.permission.READ_LOGS,android.permission.USE_SIP,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.BROADCAST_STICKY,android.permission.READ_PROFILE,android.permission.READ_CALENDAR,android.permission.WRITE_CALENDAR,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
dev.haui.kpop.wallpaper,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.SET_WALLPAPER,android.permission.ACCESS_NETWORK_STATE,android.permission.SYSTEM_ALERT_WINDOW,android.permission.GET_TASKS,android.permission.READ_PHONE_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.maxbramerie.maxmedia,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.WAKE_LOCK,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.appbasic.candle,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO,android.permission.WAKE_LOCK,android.permission.VIBRATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
appinventor.ai_homerrules.PSY,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.games4kids.toothbrushtimer,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.VIBRATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_COARSE_LOCATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.geny,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
syndra.waterfalllwp,android.permission.INTERNET,android.permission.VIBRATE,android.permission.SYSTEM_ALERT_WINDOW,android.permission.WAKE_LOCK,android.permission.READ_PHONE_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.DISABLE_KEYGUARD,android.permission.ACCESS_NETWORK_STATE,com.android.launcher.permission.UNINSTALL_SHORTCUT,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.READ_CONTACTS,android.permission.BLUETOOTH,android.permission.READ_LOGS,android.permission.GET_ACCOUNTS,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_SMS,android.permission.RECORD_AUDIO,android.permission.READ_SMS,com.android.browser.permission.READ_HISTORY_BOOKMARKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.ejsoft.selenagomezs,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.Significados_dos_Nomes.significados_dos_nomes,android.permission.INTERNET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
air.carwashandspa,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.herocraft.game.free.icerage,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,archos.permission.FULLSCREEN.FULL,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WRITE_MEDIA_STORAGE,android.permission.READ_PHONE_STATE,android.permission.SET_ORIENTATION,FULLSCREEN.FULL,android.permission.WAKE_LOCK,com.android.vending.BILLING,android.permission.ACCESS_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.custom.blogappl,android.permission.READ_PHONE_STATE,android.permission.PROCESS_OUTGOING_CALLS,android.permission.READ_CONTACTS,android.permission.WAKE_LOCK,android.permission.DISABLE_KEYGUARD,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.als.opus1.console,com.android.email.permission.READ_ATTACHMENT,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.VIBRATE,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.INTERNET,com.android.vending.CHECK_LICENSE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.micromanager,android.permission.INTERNET,android.permission.CALL_PHONE,android.permission.READ_PHONE_STATE,android.permission.WRITE_SETTINGS,android.permission.GET_ACCOUNTS,android.permission.USE_CREDENTIALS,android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,com.micromanager.permission.C2D_MESSAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,com.android.vending.BILLING,com.android.vending.CHECK_LICENSE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
baby.android.boom,android.permission.INTERNET,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.medialoha.android.discountcalculator,com.android.vending.BILLING,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.badseed.xdageekcred,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_SUPERUSER,android.permission.CLEAR_APP_CACHE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.crossfield.bubbleCat,android.permission.INTERNET,com.android.vending.BILLING,com.android.vending.CHECK_LICENSE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WAKE_LOCK,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.LoveHeartsLiveWallpaper,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.GET_ACCOUNTS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.VIBRATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.READ_EXTERNAL_STORAGE,android.permission.INTERNET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.appspot.wrightrocket.GPSMapPro,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.INTERNET,android.permission.VIBRATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,com.android.vending.CHECK_LICENSE,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,android.permission.ACCESS_MOCK_LOCATION,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.drogo.toy,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_WIFI_STATE,android.permission.GET_TASKS,android.permission.VIBRATE,com.android.vending.BILLING,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.appgeneration.itunerfree,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.BROADCAST_STICKY,android.permission.INTERNET,android.permission.READ_PHONE_STATE,android.permission.VIBRATE,android.permission.WAKE_LOCK,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_CONTACTS,android.permission.READ_EXTERNAL_STORAGE,android.permission.GET_ACCOUNTS,com.example.testeisolatedproject.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
axt.zwskin.coogle,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
info.manucure.android.forumrunner,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.CAMERA,android.permission.VIBRATE,android.permission.WRITE_EXTERNAL_STORAGE,info.manucure.android.forumrunner.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.ylTop.YLflame4,READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.WRITE_CONTACTS,android.permission.SET_WALLPAPER_HINTS,android.permission.SET_WALLPAPER,android.permission.READ_CONTACTS,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_CALL_LOG,android.permission.WRITE_CALL_LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.howtoplayhayday.introduction.howtoplayhayday,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CHANGE_CONFIGURATION,android.permission.INTERNET,READ_PHONE_STATE,com.android.browser.permission.READ_HISTORY_BOOKMARKS,com.android.browser.permission.WRITE_HISTORY_BOOKMARKS,android.permission.SYSTEM_ALERT_WINDOW,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.myguard.poscorad.pad,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.radiofrance.radio.radiofrance,android.permission.CHANGE_NETWORK_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WAKE_LOCK,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.wilsonae.charts,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
sk.jfox.weather.morocco_khenifra,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.vididev.ipcam,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WRITE_OWNER_DATA,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
air.com.yadusurf.yadusurf,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.benhirashima.unlockwithwifi,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,com.benhirashima.unlockwithwifi.INTERACT_WITH_SERVICE,android.permission.ACCESS_WIFI_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.DISABLE_KEYGUARD,android.permission.VIBRATE,android.permission.WRITE_SETTINGS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.WRITE_SYNC_SETTINGS,android.permission.BLUETOOTH,android.permission.BLUETOOTH_ADMIN,com.android.vending.CHECK_LICENSE,android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,com.benhirashima.unlockwithwifitrial.INTERACT_WITH_SERVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
com.netcosports.android.asnl,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.connectivityapps.outlook,android.permission.VIBRATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
skypemo.skype.secret.emojis,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.quadranx.app.myweightmanager.free,com.android.vending.CHECK_LICENSE,com.android.vending.BILLING,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
fr.axa.soon,android.permission.INTERNET,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_CONTACTS,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.wTHETSHIRTAPP,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.webkit.permission.PLUGIN,com.wTHETSHIRTAPP.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
fr.bma.edu.EasySpell,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.Luker.AngeloForestLiveWallpaper,android.permission.RECORD_AUDIO,android.permission.SET_WALLPAPER,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WRITE,android.permission.VIBRATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
com.clov4r.android.nil.noad,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.DISABLE_KEYGUARD,android.permission.ACCESS_NETWORK_STATE,android.permission.SYSTEM_ALERT_WINDOW,android.permission.ACCESS_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSITIVE
fishnoodle.photospherewp_free,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_EXTERNAL_STORAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGATIVE
