"('android.permission.READ_PHONE_STATE  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_COARSE_LOCATION  android.permission.ACCESS_NETWORK_STATE','POSITIVE')",,,,,,,,,,,,
"('android.permission.RECORD_AUDIO  android.permission.MODIFY_AUDIO_SETTINGS  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE','POSITIVE')",,,,,,,,,,,,
('android.permission.ACCESS_WIFI_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.INTERNET  android.permission.ACCESS_COARSE_LOCATION  android.permission.ACCESS_FINE_LOCATION  android.permission.READ_PHONE_STATE  android.permission.GET_ACCOUNTS  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.VIBRATE  android.permission.RECEIVE_BOOT_COMPLETED  android.permission.READ_EXTERNAL_STOR,AGE,"','POSITIVE",'),,,,,,,,,
"('android.permission.RECEIVE_BOOT_COMPLETED  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_PHONE_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE  android.permission.WAKE_LOCK  com.android.vending.CHECK_LICENSE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE','POSITIVE')",,,,,,,,,,,,
('android.permission.GET_CLIPS  android.permission.READ_CLIPS  android.permission.WRITE_CLIPS  android.permission.ACCESS_WIFI_STATE  android.permission.CHANGE_WIFI_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.INTERNET  android.permission.READ_PHONE_STATE  android.permission.WAKE_LOCK  android.permission.WRITE_EXTERNAL_STORAGE  com.android.vending.BILLING  android.permission.GET_ACCOUNTS  an,dro,id.permissi,on.VIBRATE  com.luca,sarts.tiny,deathstar_goo.,permi,ssion,.C2,D_MESSAGE  com.google.android.c,2dm.permission.RECEI,VE,"android.permission.READ_EXTERNAL_STORAGE','POSITIVE')"
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE','POSITIVE')",,,,,,,,,,,,
('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_PHONE_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_COARSE_LOCATION  android.permission.ACCESS_FINE_LOCATION  android.permission.ACCESS_WIFI_STATE  android.permission.WRITE_SETTINGS  android.permission.READ_CALENDAR  android.permission.WRITE_CALENDAR  android.permission.VIBRATE  android.p,erm,ission.READ,"_EXTERNAL_STORAGE','",POSITIVE'),,,,,,,,
"('android.permission.INTERNET  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.READ_PHONE_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_NETWORK_STATE  android.permission.ACCESS_FINE_LOCATION  android.permission.ACCESS_COARSE_LOCATION  com.android.vending.BILLING  android.permission.VIBRATE  android.permission.RECORD_AUDIO  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
('android.permission.READ_PHONE_STATE  com.android.vending.BILLING  android.permission.GET_ACCOUNTS  android.permission.GET_TASKS  android.permission.READ_LOGS  android.permission.VIBRATE  android.permission.EXPAND_STATUS_BAR  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.CHANGE_COMPONENT_ENABLED_STATE  android.permission.ACCES,S_C,OARSE_LOCAT,ION  android.permiss,ion.ACCESS,_FINE_LOCATION,and,roid.,per,mission.ACCESS_MOCK_LOCATION  a,ndroid.permission.AC,CESS,"_WIFI_STATE  android.permission.CHANGE_WIFI_STATE  android.permission.CHANGE_NETWORK_STATE  android.permission.BLUETOOTH  android.permission.BLUETOOTH_ADMIN  android.permission.WRITE_SETTINGS  android.permission.CAMERA  android.permission.FLASHLIGHT  android.permission.DISABLE_KEYGUARD  android.permission.SYSTEM_ALERT_WINDOW  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')"
"('android.permission.INTERNET  android.permission.ACCESS_FINE_LOCATION  android.permission.ACCESS_NETWORK_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_PHONE_STATE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.SET_WALLPAPER  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.SET_WALLPAPER_HINTS','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('com.android.vending.BILLING  android.permission.ACCESS_NETWORK_STATE  android.permission.INTERNET','POSITIVE')",,,,,,,,,,,,
('android.permission.READ_CALENDAR  android.permission.READ_CONTACTS  android.permission.WRITE_CALENDAR  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_PHONE_STATE  android.permission.CALL_PHONE  android.permission.BLUETOOTH  android.permission.BLUETOOTH_ADMIN  android.permission.MODIFY_AUDIO_SETTINGS  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.INTERNET  android.permission.WA,KE_,LOCK  andro,id.permission.RECEIV,E_BOOT_COM,PLETED  androi,d.per,missi,on.,READ_EXTERNAL_STORAGE  android.,permission.READ_CALL,_LOG,"','NEGATIVE')"
"('com.android.vending.CHECK_LICENSE  android.permission.INTERNET  android.permission.WAKE_LOCK  android.permission.ACCESS_NETWORK_STATE  android.permission.ACCESS_WIFI_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_FINE_LOCATION  android.permission.ACCESS_COARSE_LOCATION  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_PHONE_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_COARSE_LOCATION  android.permission.ACCESS_FINE_LOCATION  android.permission.ACCESS_WIFI_STATE  android.permission.MOUNT_UNMOUNT_FILESYSTEMS  android.permission.GET_TASKS  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_FINE_LOCATION  android.permission.ACCESS_COARSE_LOCATION  android.permission.CALL_PHONE  android.permission.CALL_PRIVILEGED  android.permission.CAMERA  android.permission.SEND_SMS  android.permission.VIBRATE  android.permission.FLASHLIGHT  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.WRITE_EXTERNAL_STORAGE  android.permission.INTERNET  android.permission.VIBRATE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.MODIFY_AUDIO_SETTINGS  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE  android.permission.WAKE_LOCK  com.android.vending.CHECK_LICENSE  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.WAKE_LOCK  android.permission.READ_PHONE_STATE  android.permission.ACCESS_COARSE_LOCATION  android.permission.VIBRATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.GET_ACCOUNTS  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
('android.permission.WAKE_LOCK  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_PHONE_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.RECEIVE_BOOT_COMPLETED  android.permission.ACCESS_COARSE_LOCATION  android.permission.ACCESS_FINE_LOCATION  android.permission.GET_ACCOUNTS  com.android.browser.permission.READ_HISTORY_BOOKMARKS  android.permission,.AC,CESS_WIFI_S,TATE  android.permis,sion.READ_,EXTERNAL_STORA,"GE','",POSIT,IVE,'),,,
"('android.permission.INTERNET  android.permission.RECEIVE_BOOT_COMPLETED  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_NETWORK_STATE  android.permission.VIBRATE  android.permission.GET_ACCOUNTS  android.permission.WAKE_LOCK  com.google.android.c2dm.permission.RECEIVE  com.medicaljoyworks.prognosis.permission.C2D_MESSAGE  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_PHONE_STATE  android.permission.ACCESS_WIFI_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.WAKE_LOCK  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_PHONE_STATE  android.permission.VIBRATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.WAKE_LOCK  android.permission.GET_TASKS  com.orange.permission.SIMCARD_AUTHENTICATION  com.google.android.c2dm.permission.RECEIVE  android.permission.GET_ACCOUNTS  android.permission.ACCESS_WIFI_STATE  com.orange.lig,ue1,.permission,.C2D_MESSAGE  androi,d.permissi,on.READ_EXTERN,AL_ST,ORAGE,"','",POSITIVE'),,,
"('android.permission.SET_WALLPAPER  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.WRITE_SETTINGS  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_PHONE_STATE  android.permission.ACCESS_COARSE_LOCATION  android.permission.ACCESS_FINE_LOCATION  android.permission.ACCESS_WIFI_STATE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
('android.permission.ACCESS_COARSE_LOCATION  android.permission.ACCESS_FINE_LOCATION  android.permission.ACCESS_LOCATION  android.permission.ACCESS_LOCATION_EXTRA_COMMANDS  android.permission.ACCESS_NETWORK_STATE  android.permission.ACCESS_WIFI_STATE  android.permission.INTERNET  android.permission.READ_PHONE_STATE  android.permission.WRITE_EXTERNAL_STORAGE  com.google.android.gms.permission.ACTIVITY_RECOGNITION,a,ndroid.perm,ission.GET_ACCOUNTS,android.p,ermission.WAKE,_LOCK,com,.ma,bletrunzo4.WeezerSongs.permissi,on.C2D_MESSAGE  com.,goog,"le.android.c2dm.permission.RECEIVE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')"
"('android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.WRITE_EXTERNAL_STORAGE  android.permission.INTERNET  android.permission.VIBRATE  android.permission.ACCESS_WIFI_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_PHONE_STATE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_COARSE_LOCATION  android.permission.ACCESS_FINE_LOCATION  android.permission.ACCESS_LOCATION_EXTRA_COMMANDS  android.permission.ACCESS_NETWORK_STATE  android.permission.VIBRATE','POSITIVE')",,,,,,,,,,,,
('android.permission.MODIFY_AUDIO_SETTINGS  android.permission.VIBRATE  android.permission.INTERNET  android.permission.ACCESS_WIFI_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_PHONE_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.RECEIVE_BOOT_COMPLETED  android.permission.WAKE_LOCK  android.permission.SYSTEM_ALERT_WINDOW  android.permission.GET_TASKS  android.perm,iss,ion.READ_EX,"TERNAL_STORAGE','POS",ITIVE'),,,,,,,,
"('android.permission.VIBRATE  android.permission.ACCESS_NETWORK_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.CAMERA  android.permission.ACCESS_WIFI_STATE  android.permission.ACCESS_COARSE_LOCATION  android.permission.INTERNET  android.permission.ACCESS_FINE_LOCATION  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.VIBRATE  android.permission.CAMERA  android.permission.FLASHLIGHT  com.android.vending.CHECK_LICENSE  android.permission.WAKE_LOCK  android.permission.ACCESS_NETWORK_STATE  android.permission.ACCESS_WIFI_STATE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_PHONE_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.ACCESS_WIFI_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.INTERNET  com.android.vending.CHECK_LICENSE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE','POSITIVE')",,,,,,,,,,,,
"('android.permission.WRITE_EXTERNAL_STORAGE  android.permission.RECORD_AUDIO  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.ACCESS_NETWORK_STATE  android.permission.GET_ACCOUNTS  android.permission.INTERNET  android.permission.USE_CREDENTIALS','NEGATIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_WIFI_STATE  android.permission.READ_PHONE_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.USE_CREDENTIALS  android.permission.READ_EXTERNAL_STORAGE  android.permission.RECEIVE_BOOT_COMPLETED  com.android.launcher.permission.INSTALL_SHORTCUT','POSITIVE')",,,,,,,,,,,,
"('com.android.vending.CHECK_LICENSE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.SET_WALLPAPER','POSITIVE')",,,,,,,,,,,,
"('android.permission.ACCESS_NETWORK_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.INTERNET  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
('android.permission.ACCESS_COARSE_LOCATION  android.permission.ACCESS_FINE_LOCATION  android.permission.ACCESS_LOCATION_EXTRA_COMMANDS  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.GET_ACCOUNTS  android.permission.WAKE_LOCK  android.permission.READ_PHONE_STATE  com.a100682882452ca1bf4408455a.a43143598a.permission.C2D_MESSAGE  com.android.launcher.permission.INSTALL_SH,ORT,CUT  com.mo,torola.launcher.perm,ission.INS,TALL_SHORTCUT,com.,motor,ola,.dlauncher.permission.INSTALL_S,HORTCUT  android.per,miss,"ion.RECEIVE_BOOT_COMPLETED  com.google.android.c2dm.permission.RECEIVE  com.lge.launcher.permission.INSTALL_SHORTCUT','POSITIVE')"
('android.permission.CLEAR_APP_CACHE  android.permission.GET_PACKAGE_SIZE  android.permission.CHANGE_WIFI_STATE  android.permission.BLUETOOTH  android.permission.BLUETOOTH_ADMIN  android.permission.ACCESS_COARSE_LOCATION  android.permission.ACCESS_FINE_LOCATION  android.permission.GET_ACCOUNTS  com.android.vending.CHECK_LICENSE  android.permission.READ_CONTACTS  android.permission.WRITE_CONTACTS  android.permiss,ion,.CALL_PHONE,android.permission,.CALL_PRIV,ILEGED  androi,d.per,missi,on.,SEND_SMS  android.permission.RE,CEIVE_SMS  android.p,ermi,"ssion.READ_SMS  android.permission.WRITE_SMS  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.RECEIVE_BOOT_COMPLETED  android.permission.WAKE_LOCK  android.permission.WRITE_SETTINGS  android.permission.INTERNET  android.permission.SET_PREFERRED_APPLICATIONS  android.permission.WRITE_APN_SETTINGS  android.permission.KILL_BACKGROUND_PROCESSES  android.permission.RESTART_PACKAGES  android.permission.CHANGE_NETWORK_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.ACCESS_WIFI_STATE  android.permission.READ_LOGS  android.permission.READ_PHONE_STATE  com.android.browser.permission.READ_HISTORY_BOOKMARKS  com.android.browser.permission.WRITE_HISTORY_BOOKMARKS  android.permission.GET_TASKS  android.permission.VIBRATE  android.permission.READ_SYNC_SETTINGS  android.permission.WRITE_SYNC_SETTINGS  android.permission.BATTERY_STATS  android.permission.BROADCAST_STICKY  com.android.vending.BILLING  android.permission.READ_EXTERNAL_STORAGE  android.permission.READ_CALL_LOG  android.permission.WRITE_CALL_LOG','POSITIVE')"
"('android.permission.INTERNET  android.permission.READ_PHONE_STATE  android.permission.ACCESS_NETWORK_STATE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE','POSITIVE')",,,,,,,,,,,,
"('android.permission.WRITE_EXTERNAL_STORAGE  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.GET_ACCOUNTS  android.permission.GET_TASKS  android.permission.READ_PHONE_STATE  com.android.vending.BILLING','NEGATIVE')",,,,,,,,,,,,
"('android.permission.VIBRATE  android.permission.RECEIVE_BOOT_COMPLETED  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.webkit.permission.PLUGIN  com.MobilePrices.permission.C2D_MESSAGE  com.google.android.c2dm.permission.RECEIVE  android.permission.WAKE_LOCK  com.android.launcher.permission.INSTALL_SHORTCUT','POSITIVE')",,,,,,,,,,,,
"('android.permission.ACCESS_WIFI_STATE  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_PHONE_STATE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.KILL_BACKGROUND_PROCESSES  android.permission.RESTART_PACKAGES  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_NETWORK_STATE  android.permission.INTERNET  android.permission.READ_PHONE_STATE  com.android.vending.CHECK_LICENSE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.ACCESS_WIFI_STATE  android.permission.READ_PHONE_STATE  android.permission.ACCESS_COARSE_LOCATION  android.permission.ACCESS_FINE_LOCATION  android.permission.GET_ACCOUNTS  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.SET_WALLPAPER  android.permission.VIBRATE  android.permission.RECEIVE_BOOT_COMPLETED  and,roi,d.permissio,n.READ_EXTERNAL_STOR,"AGE','POSI",TIVE'),,,,,,,
('android.permission.ACCESS_NETWORK_STATE  android.permission.ACCESS_WIFI_STATE  android.permission.INTERNET  android.permission.READ_PHONE_STATE  android.permission.GET_ACCOUNTS  android.permission.WAKE_LOCK  com.rifluxyss.desicrush.permission.C2D_MESSAGE  com.google.android.c2dm.permission.RECEIVE  android.permission.VIBRATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_FINE_LOCATION  a,ndr,oid.permiss,ion.ACCESS_COARSE_LO,CATION  co,m.android.vend,ing.B,ILLIN,G,android.permission.MANAGE_ACCOU,NTS  android.permiss,ion.,"GET_TASKS  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')"
"('android.permission.INTERNET  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE  android.permission.ACCESS_NETWORK_STATE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE','POSITIVE')",,,,,,,,,,,,
('android.permission.RECEIVE_BOOT_COMPLETED  android.permission.GET_TASKS  android.permission.READ_PHONE_STATE  android.permission.PROCESS_OUTGOING_CALLS  android.permission.CALL_PHONE  android.permission.READ_LOGS  android.permission.VIBRATE  android.permission.INTERNET  android.permission.ACCESS_WIFI_STATE  android.permission.ACCESS_NETWORK_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.W,RIT,E_SETTINGS,com.android.vending,.CHECK_LIC,ENSE  android.,permi,ssion,.WA,KE_LOCK  android.permission.SEN,D_SMS  android.permi,ssio,"n.RECEIVE_SMS  android.permission.CAMERA  android.permission.GET_ACCOUNTS  android.permission.SYSTEM_ALERT_WINDOW  android.permission.EXPAND_STATUS_BAR  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')"
"('android.permission.CAMERA','NEGATIVE')",,,,,,,,,,,,
"('android.permission.READ_EXTERNAL_STORAGE  com.android.vending.CHECK_LICENSE','NEGATIVE')",,,,,,,,,,,,
('android.permission.MOUNT_UNMOUNT_FILESYSTEMS  android.permission.RECEIVE_BOOT_COMPLETED  android.permission.INTERNET  android.permission.READ_PHONE_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.VIBRATE  android.permission.ACCESS_WIFI_STATE  android.permission.ACCESS_NETWORK_STATE  com.android.vending.BILLING  android.permission.WAKE_LOCK  com.android.launcher.permission.INSTALL_SHORTCUT,co,m.kakapo.fr,eeslots.permission.C,2D_MESSAGE,com.google.a,ndroi,d.c2d,m.p,ermission.RECEIVE  android.perm,ission.READ_EXTERNAL,_STO,"RAGE','POSITIVE')"
"('android.permission.MODIFY_AUDIO_SETTINGS  android.permission.RECORD_AUDIO','NEGATIVE')",,,,,,,,,,,,
('android.permission.READ_LOGS  android.permission.INTERNET  android.permission.READ_PHONE_STATE  android.permission.WAKE_LOCK  android.permission.RECEIVE_BOOT_COMPLETED  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_NETWORK_STATE  android.permission.ACCESS_WIFI_STATE  android.permission.RECEIVE_USER_PRESENT  android.permission.VIBRATE  android.permission.MOUNT_UNMOUNT_FILESYSTEMS  android,.pe,rmission.GE,T_TASKS  android.per,mission.RE,AD_EXTERNAL_ST,ORAGE,"','PO",SIT,IVE'),,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.GET_PACKAGE_SIZE  android.permission.CLEAR_APP_CACHE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
('android.permission.RECEIVE_SMS  android.permission.VIBRATE  android.permission.WAKE_LOCK  android.permission.INTERNET  android.permission.READ_PHONE_STATE  android.permission.ACCESS_COARSE_LOCATION  android.permission.ACCESS_FINE_LOCATION  android.permission.WRITE_SETTINGS  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_CONTACTS  android.permission.WRITE_CONTACTS  android.permission.ACCESS_,NET,WORK_STATE,android.permission.,RECORD_AUD,IO  android.pe,rmiss,ion.R,EAD,_EXTERNAL_STORAGE  android.perm,ission.READ_CALL_LOG,an,"droid.permission.WRITE_CALL_LOG','POSITIVE')"
"('android.permission.INTERNET  android.permission.BROADCAST_STICKY  android.permission.VIBRATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_NETWORK_STATE  android.permission.WAKE_LOCK  android.permission.CAMERA  android.permission.GET_ACCOUNTS  piuk.blockchain.android.permission.C2D_MESSAGE  com.google.android.c2dm.permission.RECEIVE  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.READ_PHONE_STATE  android.permission.INTERNET  android.permission.WAKE_LOCK  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.RECEIVE_BOOT_COMPLETED  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.CAMERA  android.permission.READ_PHONE_STATE  android.permission.RECEIVE_BOOT_COMPLETED  android.permission.GET_TASKS  com.ikomobi.flashnpay.permission.C2D_MESSAGE  com.google.android.c2dm.permission.RECEIVE  android.permission.GET_ACCOUNTS  android.permission.WAKE_LOCK  android.pe,rmi,ssion.READ_,"EXTERNAL_STORAGE','P",OSITIVE'),,,,,,,,
"('android.permission.ACCESS_NETWORK_STATE  android.permission.VIBRATE  android.permission.INTERNET','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  com.android.vending.BILLING  com.android.vending.CHECK_LICENSE  android.permission.WAKE_LOCK  android.permission.ACCESS_WIFI_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.ACCESS_NETWORK_STATE  android.permission.RECEIVE_BOOT_COMPLETED  android.permission.INTERNET  android.permission.CLEAR_APP_CACHE  android.permission.GET_PACKAGE_SIZE','POSITIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  com.android.vending.BILLING  com.android.vending.CHECK_LICENSE  android.permission.WAKE_LOCK  android.permission.ACCESS_WIFI_STATE  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.WRITE_EXTERNAL_STORAGE  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.ACCESS_NETWORK_STATE  android.permission.READ_EXTERNAL_STORAGE','POSITIVE')",,,,,,,,,,,,
"('android.permission.READ_PHONE_STATE  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  com.android.vending.CHECK_LICENSE','POSITIVE')",,,,,,,,,,,,
"('android.permission.WRITE_EXTERNAL_STORAGE  android.permission.RECORD_AUDIO  android.permission.VIBRATE  com.android.vending.BILLING  android.permission.READ_EXTERNAL_STORAGE','NEGATIVE')",,,,,,,,,,,,
"('android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE','POSITIVE')",,,,,,,,,,,,
('android.permission.START_BACKGROUND_SERVICE  android.permission.GET_ACCOUNTS  android.permission.WAKE_LOCK  android.permission.GET_TASKS  android.permission.WRITE_EXTERNAL_STORAGE  android.permission.INTERNET  android.permission.ACCESS_NETWORK_STATE  android.permission.ACCESS_WIFI_STATE  android.permission.READ_PHONE_STATE  android.permission.VIBRATE  android.permission.CHANGE_WIFI_STATE  android.permission.RE,AD_,EXTERNAL_ST,"ORAGE','POSITIVE')",,,,,,,,,
"('android.permission.BLUETOOTH_ADMIN  android.permission.BLUETOOTH  android.permission.INTERNET  android.permission.ACCESS_WIFI_STATE  android.permission.UPDATE_DEVICE_STATS  android.permission.CHANGE_WIFI_STATE  android.permission.VIBRATE  android.permission.WAKE_LOCK','NEGATIVE')",,,,,,,,,,,,
